,year,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,A_MEDIAN,A_MEAN
443,2021,25-9045,"Teaching Assistants, Except Postsecondary",detailed,1187270,29360,31760
444,2021,25-9090,Miscellaneous Educational Instruction and Library Workers,broad,155950,46300,49650
445,2021,25-9099,"Educational Instruction and Library Workers, All Other",detailed,155950,46300,49650
446,2021,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,1815290,51190,66100
447,2021,27-1000,Art and Design Workers,minor,609150,48220,58910
448,2021,27-1010,Artists and Related Workers,broad,83070,80990,95330
449,2021,27-1011,Art Directors,detailed,42080,100890,115430
450,2021,27-1012,Craft Artists,detailed,3740,35930,40730
451,2021,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,9430,60820,69010
452,2021,27-1014,Special Effects Artists and Animators,detailed,20430,78790,86220
453,2021,27-1019,"Artists and Related Workers, All Other",detailed,7390,61580,67240
454,2021,27-1020,Designers,broad,526080,46370,53160
455,2021,27-1021,Commercial and Industrial Designers,detailed,27940,77030,79680
456,2021,27-1022,Fashion Designers,detailed,19310,77450,83650
457,2021,27-1023,Floral Designers,detailed,36000,29880,32100
458,2021,27-1024,Graphic Designers,detailed,204040,50710,59970
459,2021,27-1025,Interior Designers,detailed,61970,60340,62570
460,2021,27-1026,Merchandise Displayers and Window Trimmers,detailed,159790,32060,35520
461,2021,27-1027,Set and Exhibit Designers,detailed,6850,54860,62960
462,2021,27-1029,"Designers, All Other",detailed,10190,62310,73480
463,2021,27-2000,"Entertainers and Performers, Sports and Related Workers",minor,438600,49470,71870
464,2021,27-2010,"Actors, Producers, and Directors",broad,168350,77080,95360
465,2021,27-2011,Actors,detailed,30100,*,*
466,2021,27-2012,Producers and Directors,detailed,138250,79000,101950
467,2021,27-2020,"Athletes, Coaches, Umpires, and Related Workers",broad,215690,39290,54390
468,2021,27-2021,Athletes and Sports Competitors,detailed,12320,77300,116930
469,2021,27-2022,Coaches and Scouts,detailed,193740,38970,50550
470,2021,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,9620,35860,51710
471,2021,27-2030,Dancers and Choreographers,broad,7850,40500,50280
472,2021,27-2031,Dancers,detailed,3850,*,*
473,2021,27-2032,Choreographers,detailed,3990,42700,49630
474,2021,27-2040,"Musicians, Singers, and Related Workers",broad,33640,*,*
475,2021,27-2041,Music Directors and Composers,detailed,9560,49130,65080
476,2021,27-2042,Musicians and Singers,detailed,24080,*,*
477,2021,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",broad,13070,*,*
478,2021,27-2091,"Disc Jockeys, Except Radio",detailed,4770,*,*
479,2021,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",detailed,8300,*,*
480,2021,27-3000,Media and Communication Workers,minor,573200,62340,71760
481,2021,27-3010,Broadcast Announcers and Radio Disc Jockeys,broad,24580,37630,56110
482,2021,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,24580,37630,56110
483,2021,27-3020,"News Analysts, Reporters and Journalists",broad,39080,48370,63230
484,2021,27-3023,"News Analysts, Reporters, and Journalists",detailed,39080,48370,63230
485,2021,27-3030,Public Relations Specialists,broad,242710,62800,73250
486,2021,27-3031,Public Relations Specialists,detailed,242710,62800,73250
487,2021,27-3040,Writers and Editors,broad,185810,71640,78950
488,2021,27-3041,Editors,detailed,88780,63350,76400
489,2021,27-3042,Technical Writers,detailed,47620,78060,81470
490,2021,27-3043,Writers and Authors,detailed,49410,69510,81120
491,2021,27-3090,Miscellaneous Media and Communication Workers,broad,81010,49980,59650
492,2021,27-3091,Interpreters and Translators,detailed,52170,49110,58400
493,2021,27-3092,Court Reporters and Simultaneous Captioners,detailed,12300,60380,65240
494,2021,27-3099,"Media and Communication Workers, All Other",detailed,16540,49900,59400
495,2021,27-4000,Media and Communication Equipment Workers,minor,194350,48920,58970
496,2021,27-4010,"Broadcast, Sound, and Lighting Technicians",broad,90940,48790,55750
497,2021,27-4011,Audio and Video Technicians,detailed,50590,48820,55310
498,2021,27-4012,Broadcast Technicians,detailed,25270,44740,51280
499,2021,27-4014,Sound Engineering Technicians,detailed,10800,60500,67360
500,2021,27-4015,Lighting Technicians,detailed,4280,51470,58020
501,2021,27-4020,Photographers,broad,38420,38950,48210
502,2021,27-4021,Photographers,detailed,38420,38950,48210
503,2021,27-4030,"Television, Video, and Film Camera Operators and Editors",broad,48320,60360,70020
504,2021,27-4031,"Camera Operators, Television, Video, and Film",detailed,20280,49230,61740
505,2021,27-4032,Film and Video Editors,detailed,28030,62680,76000
506,2021,27-4090,Miscellaneous Media and Communication Equipment Workers,broad,16670,63250,69290
507,2021,27-4099,"Media and Communication Equipment Workers, All Other",detailed,16670,63250,69290
508,2021,29-0000,Healthcare Practitioners and Technical Occupations,major,8787730,75040,91100
509,2021,29-1000,Healthcare Diagnosing or Treating Practitioners,minor,5772460,81270,112160
510,2021,29-1010,Chiropractors,broad,35810,75000,81240
511,2021,29-1011,Chiropractors,detailed,35810,75000,81240
512,2021,29-1020,Dentists,broad,124680,163220,177770
513,2021,29-1021,"Dentists, General",detailed,108680,160370,167160
514,2021,29-1022,Oral and Maxillofacial Surgeons,detailed,5330,#,311460
515,2021,29-1023,Orthodontists,detailed,5140,#,267280
516,2021,29-1024,Prosthodontists,detailed,790,100950,143730
517,2021,29-1029,"Dentists, All Other Specialists",detailed,4750,175160,179400
518,2021,29-1030,Dietitians and Nutritionists,broad,66690,61650,65620
519,2021,29-1031,Dietitians and Nutritionists,detailed,66690,61650,65620
520,2021,29-1040,Optometrists,broad,38720,124300,125440
521,2021,29-1041,Optometrists,detailed,38720,124300,125440
522,2021,29-1050,Pharmacists,broad,312550,128570,125690
523,2021,29-1051,Pharmacists,detailed,312550,128570,125690
524,2021,29-1070,Physician Assistants,broad,132940,121530,119460
525,2021,29-1071,Physician Assistants,detailed,132940,121530,119460
526,2021,29-1080,Podiatrists,broad,8840,145840,158380
527,2021,29-1081,Podiatrists,detailed,8840,145840,158380
528,2021,29-1120,Therapists,broad,687440,78670,84080
529,2021,29-1122,Occupational Therapists,detailed,127830,85570,89470
530,2021,29-1123,Physical Therapists,detailed,225350,95620,92920
531,2021,29-1124,Radiation Therapists,detailed,16050,82790,94000
532,2021,29-1125,Recreational Therapists,detailed,16980,47940,53900
533,2021,29-1126,Respiratory Therapists,detailed,133410,61830,68190
534,2021,29-1127,Speech-Language Pathologists,detailed,147470,79060,85820
535,2021,29-1128,Exercise Physiologists,detailed,6860,47940,54030
536,2021,29-1129,"Therapists, All Other",detailed,13490,59500,65030
537,2021,29-1130,Veterinarians,broad,77260,100370,109920
538,2021,29-1131,Veterinarians,detailed,77260,100370,109920
539,2021,29-1140,Registered Nurses,broad,3047530,77600,82750
540,2021,29-1141,Registered Nurses,detailed,3047530,77600,82750
541,2021,29-1150,Nurse Anesthetists,broad,43950,195610,202470
542,2021,29-1151,Nurse Anesthetists,detailed,43950,195610,202470
543,2021,29-1160,Nurse Midwives,broad,7750,112830,114210
544,2021,29-1161,Nurse Midwives,detailed,7750,112830,114210
545,2021,29-1170,Nurse Practitioners,broad,234690,120680,118040
546,2021,29-1171,Nurse Practitioners,detailed,234690,120680,118040
547,2021,29-1180,Audiologists,broad,13240,78950,86050
548,2021,29-1181,Audiologists,detailed,13240,78950,86050
549,2021,29-1210,Physicians,broad,641380,#,252480
550,2021,29-1211,Anesthesiologists,detailed,31130,#,331190
551,2021,29-1212,Cardiologists,detailed,18610,#,353970
552,2021,29-1213,Dermatologists,detailed,9230,#,302740
553,2021,29-1214,Emergency Medicine Physicians,detailed,36180,#,310640
554,2021,29-1215,Family Medicine Physicians,detailed,102930,#,235930
555,2021,29-1216,General Internal Medicine Physicians,detailed,58260,#,242190
556,2021,29-1217,Neurologists,detailed,7120,#,267660
557,2021,29-1218,Obstetricians and Gynecologists,detailed,21570,#,296210
558,2021,29-1221,"Pediatricians, General",detailed,33620,170480,198420
559,2021,29-1222,"Physicians, Pathologists",detailed,11010,#,267180
560,2021,29-1223,Psychiatrists,detailed,25520,#,249760
561,2021,29-1224,Radiologists,detailed,29530,#,301720
562,2021,29-1229,"Physicians, All Other",detailed,256670,#,231500
563,2021,29-1240,Surgeons,broad,58280,#,294520
564,2021,29-1241,"Ophthalmologists, Except Pediatric",detailed,11610,#,270090
565,2021,29-1242,"Orthopedic Surgeons, Except Pediatric",detailed,16260,#,306220
566,2021,29-1243,Pediatric Surgeons,detailed,820,#,290310
567,2021,29-1249,"Surgeons, All Other",detailed,29590,#,297800
568,2021,29-1290,Miscellaneous Healthcare Diagnosing or Treating Practitioners,broad,240690,77900,84550
569,2021,29-1291,Acupuncturists,detailed,7250,60570,71770
570,2021,29-1292,Dental Hygienists,detailed,207190,77810,81360
571,2021,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",detailed,26250,100300,113230
572,2021,29-2000,Health Technologists and Technicians,minor,2887210,46910,50300
573,2021,29-2010,Clinical Laboratory Technologists and Technicians,broad,318780,57800,56910
574,2021,29-2010,Clinical Laboratory Technologists and Technicians,detailed,318780,57800,56910
575,2021,29-2030,Diagnostic Related Technologists and Technicians,broad,408390,67100,70780
576,2021,29-2031,Cardiovascular Technologists and Technicians,detailed,55760,60570,62020
577,2021,29-2032,Diagnostic Medical Sonographers,detailed,78640,77740,80680
578,2021,29-2033,Nuclear Medicine Technologists,detailed,17140,78760,84850
579,2021,29-2034,Radiologic Technologists and Technicians,detailed,216380,61370,66490
580,2021,29-2035,Magnetic Resonance Imaging Technologists,detailed,38070,77360,77820
581,2021,29-2036,Medical Dosimetrists,detailed,2400,127270,124750
582,2021,29-2040,Emergency Medical Technicians and Paramedics,broad,257910,36930,41480
583,2021,29-2042,Emergency Medical Technicians,detailed,161400,35470,36690
584,2021,29-2043,Paramedics,detailed,96510,46770,49500
585,2021,29-2050,Health Practitioner Support Technologists and Technicians,broad,845080,36980,40170
586,2021,29-2051,Dietetic Technicians,detailed,21610,29520,34160
587,2021,29-2052,Pharmacy Technicians,detailed,436630,36740,37970
588,2021,29-2053,Psychiatric Technicians,detailed,93410,36570,38000
589,2021,29-2055,Surgical Technologists,detailed,109060,48530,53590
590,2021,29-2056,Veterinary Technologists and Technicians,detailed,118670,36850,38250
591,2021,29-2057,Ophthalmic Medical Technicians,detailed,65700,37180,41120
592,2021,29-2060,Licensed Practical and Licensed Vocational Nurses,broad,641240,48070,51850
593,2021,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,641240,48070,51850
594,2021,29-2070,Medical Records Specialists,broad,180570,46660,48310
595,2021,29-2072,Medical Records Specialists,detailed,180570,46660,48310
596,2021,29-2080,"Opticians, Dispensing",broad,73270,37570,43060
597,2021,29-2081,"Opticians, Dispensing",detailed,73270,37570,43060
598,2021,29-2090,Miscellaneous Health Technologists and Technicians,broad,161980,46640,51910
599,2021,29-2091,Orthotists and Prosthetists,detailed,10410,75440,79820
600,2021,29-2092,Hearing Aid Specialists,detailed,10790,59500,59960
601,2021,29-2099,"Health Technologists and Technicians, All Other",detailed,140770,45720,49230
602,2021,29-9000,Other Healthcare Practitioners and Technical Occupations,minor,128060,54480,61470
603,2021,29-9020,Health Information Technologists and Medical Registrars,broad,37900,55560,61410
604,2021,29-9021,Health Information Technologists and Medical Registrars,detailed,37900,55560,61410
605,2021,29-9090,Miscellaneous Health Practitioners and Technical Workers,broad,90160,54010,61490
606,2021,29-9091,Athletic Trainers,detailed,26070,48420,54650
607,2021,29-9092,Genetic Counselors,detailed,2740,80150,86640
608,2021,29-9093,Surgical Assistants,detailed,17250,48320,59170
609,2021,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,44100,58750,64880
610,2021,31-0000,Healthcare Support Occupations,major,6603680,29880,33330
611,2021,31-1100,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",minor,4765620,29620,30440
612,2021,31-1120,Home Health and Personal Care Aides,broad,3366480,29430,29260
613,2021,31-1120,Home Health and Personal Care Aides,detailed,3366480,29430,29260
614,2021,31-1130,"Nursing Assistants, Orderlies, and Psychiatric Aides",broad,1399130,30290,33290
615,2021,31-1131,Nursing Assistants,detailed,1314830,30310,33250
616,2021,31-1132,Orderlies,detailed,45160,29990,33440
617,2021,31-1133,Psychiatric Aides,detailed,39140,30260,34640
618,2021,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides,minor,181410,57980,53900
619,2021,31-2010,Occupational Therapy Assistants and Aides,broad,45350,61520,61760
620,2021,31-2011,Occupational Therapy Assistants,detailed,41980,61730,63560
621,2021,31-2012,Occupational Therapy Aides,detailed,3370,33560,39230
622,2021,31-2020,Physical Therapist Assistants and Aides,broad,136050,49180,51280
623,2021,31-2021,Physical Therapist Assistants,detailed,93660,61180,60740
624,2021,31-2022,Physical Therapist Aides,detailed,42390,29200,30370
625,2021,31-9000,Other Healthcare Support Occupations,minor,1656660,37370,39360
626,2021,31-9010,Massage Therapists,broad,81030,46910,49260
627,2021,31-9011,Massage Therapists,detailed,81030,46910,49260
628,2021,31-9090,Miscellaneous Healthcare Support Occupations,broad,1575620,37310,38860
629,2021,31-9091,Dental Assistants,detailed,347170,38660,42510
630,2021,31-9092,Medical Assistants,detailed,727760,37190,38190
631,2021,31-9093,Medical Equipment Preparers,detailed,61170,38220,42420
632,2021,31-9094,Medical Transcriptionists,detailed,55830,30100,34220
633,2021,31-9095,Pharmacy Aides,detailed,43560,29930,34560
634,2021,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,98970,29780,31780
635,2021,31-9097,Phlebotomists,detailed,132750,37380,38450
636,2021,31-9099,"Healthcare Support Workers, All Other",detailed,108410,37740,40690
637,2021,33-0000,Protective Service Occupations,major,3385030,46590,53420
638,2021,33-1000,Supervisors of Protective Service Workers,minor,342810,77290,81010
639,2021,33-1010,First-Line Supervisors of Law Enforcement Workers,broad,182700,81430,90110
640,2021,33-1011,First-Line Supervisors of Correctional Officers,detailed,54470,62220,69750
641,2021,33-1012,First-Line Supervisors of Police and Detectives,detailed,128230,99330,98760
642,2021,33-1020,First-Line Supervisors of Firefighting and Prevention Workers,broad,80890,78230,83270
643,2021,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,80890,78230,83270
644,2021,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",broad,79230,52480,57730
645,2021,33-1091,First-Line Supervisors of Security Workers,detailed,55450,50240,55080
646,2021,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,23780,61010,63910
647,2021,33-2000,Firefighting and Prevention Workers,minor,334670,50930,55910
648,2021,33-2010,Firefighters,broad,317310,50700,55290
649,2021,33-2011,Firefighters,detailed,317310,50700,55290
650,2021,33-2020,Fire Inspectors,broad,17370,63080,67230
651,2021,33-2021,Fire Inspectors and Investigators,detailed,14600,64600,69680
652,2021,33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,2770,42600,54340
653,2021,33-3000,Law Enforcement Workers,minor,1200060,61190,66370
654,2021,33-3010,"Bailiffs, Correctional Officers, and Jailers",broad,409020,47920,53380
655,2021,33-3011,Bailiffs,detailed,16420,48320,52340
656,2021,33-3012,Correctional Officers and Jailers,detailed,392600,47920,53420
657,2021,33-3020,Detectives and Criminal Investigators,broad,107890,83640,90370
658,2021,33-3021,Detectives and Criminal Investigators,detailed,107890,83640,90370
659,2021,33-3030,Fish and Game Wardens,broad,6730,60730,58190
660,2021,33-3031,Fish and Game Wardens,detailed,6730,60730,58190
661,2021,33-3040,Parking Enforcement Workers,broad,7450,46590,46050
662,2021,33-3041,Parking Enforcement Workers,detailed,7450,46590,46050
663,2021,33-3050,Police Officers,broad,668970,64610,70740
664,2021,33-3051,Police and Sheriff's Patrol Officers,detailed,665380,64610,70750
665,2021,33-3052,Transit and Railroad Police,detailed,3590,64930,69570
666,2021,33-9000,Other Protective Service Workers,minor,1507480,31550,36280
667,2021,33-9010,Animal Control Workers,broad,11600,39160,42620
668,2021,33-9011,Animal Control Workers,detailed,11600,39160,42620
669,2021,33-9020,Private Detectives and Investigators,broad,28860,59380,60970
670,2021,33-9021,Private Detectives and Investigators,detailed,28860,59380,60970
671,2021,33-9030,Security Guards and Gambling Surveillance Officers,broad,1066280,31470,35860
672,2021,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,9190,35450,38080
673,2021,33-9032,Security Guards,detailed,1057100,31470,35830
674,2021,33-9090,Miscellaneous Protective Service Workers,broad,400740,31430,35450
675,2021,33-9091,Crossing Guards and Flaggers,detailed,82690,31450,35670
676,2021,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,114320,25630,27320
677,2021,33-9093,Transportation Security Screeners,detailed,48320,45470,46380
678,2021,33-9094,School Bus Monitors,detailed,55310,29100,30220
679,2021,33-9099,"Protective Service Workers, All Other",detailed,100110,38210,42160
680,2021,35-0000,Food Preparation and Serving Related Occupations,major,11201480,28400,29450
681,2021,35-1000,Supervisors of Food Preparation and Serving Workers,minor,1170410,37130,41130
682,2021,35-1010,Supervisors of Food Preparation and Serving Workers,broad,1170410,37130,41130
683,2021,35-1011,Chefs and Head Cooks,detailed,129810,50160,56920
684,2021,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,1040600,36570,39150
685,2021,35-2000,Cooks and Food Preparation Workers,minor,3281610,29100,29380
686,2021,35-2010,Cooks,broad,2498260,29120,29560
687,2021,35-2011,"Cooks, Fast Food",detailed,768130,24180,25490
688,2021,35-2012,"Cooks, Institution and Cafeteria",detailed,392860,29910,31520
689,2021,35-2013,"Cooks, Private Household",detailed,440,42920,43260
690,2021,35-2014,"Cooks, Restaurant",detailed,1193860,30010,31630
691,2021,35-2015,"Cooks, Short Order",detailed,124800,28560,28110
692,2021,35-2019,"Cooks, All Other",detailed,18170,30720,33390
693,2021,35-2020,Food Preparation Workers,broad,783350,28780,28810
694,2021,35-2021,Food Preparation Workers,detailed,783350,28780,28810
695,2021,35-3000,Food and Beverage Serving Workers,minor,5627500,26000,27520
696,2021,35-3010,Bartenders,broad,485330,26350,30340
697,2021,35-3011,Bartenders,detailed,485330,26350,30340
698,2021,35-3020,Fast Food and Counter Workers,broad,3095120,25100,26060
699,2021,35-3023,Fast Food and Counter Workers,detailed,3095120,25100,26060
700,2021,35-3030,Waiters and Waitresses,broad,1804030,26000,29010
701,2021,35-3031,Waiters and Waitresses,detailed,1804030,26000,29010
702,2021,35-3040,"Food Servers, Nonrestaurant",broad,243030,28730,29500
703,2021,35-3041,"Food Servers, Nonrestaurant",detailed,243030,28730,29500
704,2021,35-9000,Other Food Preparation and Serving Related Workers,minor,1121960,27400,27170
705,2021,35-9010,Dining Room and Cafeteria Attendants and Bartender Helpers,broad,336970,27170,27690
706,2021,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,336970,27170,27690
707,2021,35-9020,Dishwashers,broad,377040,28130,27350
708,2021,35-9021,Dishwashers,detailed,377040,28130,27350
709,2021,35-9030,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",broad,324690,24600,26000
710,2021,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,324690,24600,26000
711,2021,35-9090,Miscellaneous Food Preparation and Serving Related Workers,broad,83240,29120,28760
712,2021,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,83240,29120,28760
713,2021,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,4108810,30240,33750
714,2021,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,minor,270020,46640,48620
715,2021,37-1010,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,broad,270020,46640,48620
716,2021,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,153640,39630,45100
717,2021,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,116380,48800,53270
718,2021,37-2000,Building Cleaning and Pest Control Workers,minor,2862840,29640,31590
719,2021,37-2010,Building Cleaning Workers,broad,2777470,29540,31310
720,2021,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,2036680,29760,31860
721,2021,37-2012,Maids and Housekeeping Cleaners,detailed,723430,28780,29580
722,2021,37-2019,"Building Cleaning Workers, All Other",detailed,17350,34350,38530
723,2021,37-2020,Pest Control Workers,broad,85370,37540,40640
724,2021,37-2021,Pest Control Workers,detailed,85370,37540,40640
725,2021,37-3000,Grounds Maintenance Workers,minor,975950,35460,35960
726,2021,37-3010,Grounds Maintenance Workers,broad,975950,35460,35960
727,2021,37-3011,Landscaping and Groundskeeping Workers,detailed,892450,34430,35240
728,2021,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,25820,38270,40500
729,2021,37-3013,Tree Trimmers and Pruners,detailed,41920,46970,47450
730,2021,37-3019,"Grounds Maintenance Workers, All Other",detailed,15770,36540,39120
731,2021,39-0000,Personal Care and Service Occupations,major,2566440,29450,33620
732,2021,39-1000,Supervisors of Personal Care and Service Workers,minor,187400,45070,46950
733,2021,39-1010,First-Line Supervisors of Entertainment and Recreation Workers,broad,86370,47040,48370
734,2021,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,19510,49140,52590
735,2021,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",detailed,66860,44870,47130
736,2021,39-1020,First-Line Supervisors of Personal Service Workers,broad,101030,40390,45730
737,2021,39-1022,First-Line Supervisors of Personal Service Workers,detailed,101030,40390,45730
738,2021,39-2000,Animal Care and Service Workers,minor,241520,28730,30100
739,2021,39-2010,Animal Trainers,broad,15840,31280,38230
740,2021,39-2011,Animal Trainers,detailed,15840,31280,38230
741,2021,39-2020,Animal Caretakers,broad,225680,28600,29520
742,2021,39-2021,Animal Caretakers,detailed,225680,28600,29520
743,2021,39-3000,Entertainment Attendants and Related Workers,minor,418960,24960,27170
744,2021,39-3010,Gambling Services Workers,broad,82860,25630,29340
745,2021,39-3011,Gambling Dealers,detailed,64700,24960,28960
746,2021,39-3012,Gambling and Sports Book Writers and Runners,detailed,7340,27530,29110
747,2021,39-3019,"Gambling Service Workers, All Other",detailed,10820,28990,31790
748,2021,39-3020,Motion Picture Projectionists,broad,1620,29350,32970
749,2021,39-3021,Motion Picture Projectionists,detailed,1620,29350,32970
750,2021,39-3030,"Ushers, Lobby Attendants, and Ticket Takers",broad,54970,24440,26390
751,2021,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,54970,24440,26390
752,2021,39-3090,Miscellaneous Entertainment Attendants and Related Workers,broad,279510,24800,26650
753,2021,39-3091,Amusement and Recreation Attendants,detailed,262170,24500,26110
754,2021,39-3092,Costume Attendants,detailed,3380,47850,54590
755,2021,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,9670,28570,30220
756,2021,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,4290,24170,29680
757,2021,39-4000,Funeral Service Workers,minor,63300,36490,42800
758,2021,39-4010,Embalmers and Crematory Operators,broad,6110,44960,47350
759,2021,39-4011,Embalmers,detailed,4070,47780,51210
760,2021,39-4012,Crematory Operators,detailed,2040,37490,39660
761,2021,39-4020,Funeral Attendants,broad,32490,29230,31630
762,2021,39-4021,Funeral Attendants,detailed,32490,29230,31630
763,2021,39-4030,"Morticians, Undertakers, and Funeral Arrangers",broad,24700,48950,56360
764,2021,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,24700,48950,56360
765,2021,39-5000,Personal Appearance Workers,minor,481530,29590,35350
766,2021,39-5010,"Barbers, Hairdressers, Hairstylists and Cosmetologists",broad,298880,29680,35980
767,2021,39-5011,Barbers,detailed,12910,29970,35700
768,2021,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,285980,29670,35990
769,2021,39-5090,Miscellaneous Personal Appearance Workers,broad,182640,29450,34310
770,2021,39-5091,"Makeup Artists, Theatrical and Performance",detailed,1960,134750,124380
771,2021,39-5092,Manicurists and Pedicurists,detailed,120540,29210,30480
772,2021,39-5093,Shampooers,detailed,9560,24440,25160
773,2021,39-5094,Skincare Specialists,detailed,50580,37300,41700
774,2021,39-6000,"Baggage Porters, Bellhops, and Concierges",minor,54100,30720,34680
775,2021,39-6010,"Baggage Porters, Bellhops, and Concierges",broad,54100,30720,34680
776,2021,39-6011,Baggage Porters and Bellhops,detailed,20530,29120,30040
777,2021,39-6012,Concierges,detailed,33560,35210,37520
778,2021,39-7000,Tour and Travel Guides,minor,30980,29780,33200
779,2021,39-7010,Tour and Travel Guides,broad,30980,29780,33200
780,2021,39-7010,Tour and Travel Guides,detailed,30980,29780,33200
781,2021,39-9000,Other Personal Care and Service Workers,minor,1088670,29540,33260
782,2021,39-9010,Childcare Workers,broad,438520,27490,27680
783,2021,39-9011,Childcare Workers,detailed,438520,27490,27680
784,2021,39-9030,Recreation and Fitness Workers,broad,485620,30930,38340
785,2021,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,221600,40700,45870
786,2021,39-9032,Recreation Workers,detailed,264020,29680,32020
787,2021,39-9040,Residential Advisors,broad,92500,31220,34950
788,2021,39-9041,Residential Advisors,detailed,92500,31220,34950
789,2021,39-9090,Miscellaneous Personal Care and Service Workers,broad,72030,29610,30790
790,2021,39-9099,"Personal Care and Service Workers, All Other",detailed,72030,29610,30790
791,2021,41-0000,Sales and Related Occupations,major,13256290,30600,46080
792,2021,41-1000,Supervisors of Sales Workers,minor,1387190,46850,54880
793,2021,41-1010,First-Line Supervisors of Sales Workers,broad,1387190,46850,54880
794,2021,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,1143260,39230,46890
795,2021,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,243920,79680,92320
796,2021,41-2000,Retail Sales Workers,minor,7665410,28680,30060
797,2021,41-2010,Cashiers,broad,3335170,27280,26780
798,2021,41-2011,Cashiers,detailed,3318020,27260,26770
799,2021,41-2012,Gambling Change Persons and Booth Cashiers,detailed,17150,28600,29130
800,2021,41-2020,Counter and Rental Clerks and Parts Salespersons,broad,636750,31780,36480
801,2021,41-2021,Counter and Rental Clerks,detailed,371620,31330,36170
802,2021,41-2022,Parts Salespersons,detailed,265130,34260,36920
803,2021,41-2030,Retail Salespersons,broad,3693490,29120,31920
804,2021,41-2031,Retail Salespersons,detailed,3693490,29120,31920
805,2021,41-3000,"Sales Representatives, Services",minor,2009700,60550,74770
806,2021,41-3010,Advertising Sales Agents,broad,96660,52340,66540
807,2021,41-3011,Advertising Sales Agents,detailed,96660,52340,66540
808,2021,41-3020,Insurance Sales Agents,broad,422600,49840,69340
809,2021,41-3021,Insurance Sales Agents,detailed,422600,49840,69340
810,2021,41-3030,"Securities, Commodities, and Financial Services Sales Agents",broad,426870,62910,93260
811,2021,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,426870,62910,93260
812,2021,41-3040,Travel Agents,broad,37190,43810,46580
813,2021,41-3041,Travel Agents,detailed,37190,43810,46580
814,2021,41-3090,"Miscellaneous Sales Representatives, Services",broad,1026390,60550,71110
815,2021,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,1026390,60550,71110
816,2021,41-4000,"Sales Representatives, Wholesale and Manufacturing",minor,1508660,62890,77750
817,2021,41-4010,"Sales Representatives, Wholesale and Manufacturing",broad,1508660,62890,77750
818,2021,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,266160,94840,102750
819,2021,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,1242490,61600,72390
820,2021,41-9000,Other Sales and Related Workers,minor,685330,36590,53580
821,2021,41-9010,"Models, Demonstrators, and Product Promoters",broad,42670,32730,39550
822,2021,41-9011,Demonstrators and Product Promoters,detailed,40680,32350,36990
